ID,VIDEO_ID,TITLE,PUBLISHEDAT,CHANNELID,CHANNELTITLE,CATEGORYID,CATEGORY_TITLE,TRENDING_DATE,VIEW_COUNT,LIKES,DISLIKES,COMMENT_COUNT,COMMENTS_DISABLED,COUNTRY
afc996e8-59a3-4b8e-a018-7471bc389bc3,C02GCe5_bDk,Global Citizen VAX Live - Extended Concert Only on YouTube,2021-05-09,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,29,Nonprofits & Activism,2021-05-14,1216748,39656,3247,2779,FALSE,US
922c1fb1-810f-4621-a2a3-873495937893,C02GCe5_bDk,Global Citizen VAX Live - Extended Concert Only on YouTube,2021-05-09,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,29,Nonprofits & Activism,2021-05-14,1216748,39656,3247,2779,FALSE,CA
4cba78b6-638a-4788-a733-e473568b787c,haARqqmvRo8,Маугли из Балашихи. Мужское / Женское. Выпуск от 02.11.2020,2020-11-02,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-11-03,504074,2934,726,2778,FALSE,RU
4b25fb2d-43aa-4b94-890c-05e1740df8d1,pqWr1IjiDzA,Невестка с темным прошлым. Мужское / Женское. Выпуск от 02.06.2021,2021-06-02,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-06-04,1164322,6704,971,2778,FALSE,RU
986be0ed-861d-45b6-98e3-a86575c9f4d1,nGJGnXkWJ20,It Counts,2020-10-21,UCuQ9PbS08dQJNWfwjQE-Fnw,Annie LeBlanc,29,Nonprofits & Activism,2020-10-27,442906,40462,554,2773,FALSE,US
d8445ad9-0d0f-423e-98c1-4a0c2fa3b94f,zCDSHa0Tp1w,"Половоe воспитание, дневники советских девушек и сборище уродов. Союзпечать #2",2021-09-27,UC3VDbjQ1hnY4zSRHgAfAK-A,Плохой сигнал,29,Nonprofits & Activism,2021-09-28,98708,20419,159,2770,FALSE,RU
13c58a67-fce5-4e8d-ac8d-8f80e943d48e,hGSBjDJ-XSQ,Юрий Стоянов: «Вообще ничего смешного» #ещенепознер,2021-03-04,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2021-03-06,452863,22182,419,2767,FALSE,RU
61076978-544d-4f95-83e5-a67bb34881a2,cxgkyDuIAU0,Взрослая жизнь. Мужское / Женское. Выпуск от 21.01.2021,2021-01-21,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-01-23,1192829,7497,2013,2765,FALSE,RU
c66a1b1c-cef8-453b-9675-315a33f45dbb,rqSjtVOfjR4,"Шарий, Шифрин и Колыма Дудя. Плохой сигнал",2020-08-17,UC3VDbjQ1hnY4zSRHgAfAK-A,Плохой сигнал,29,Nonprofits & Activism,2020-08-17,69398,12537,219,2765,FALSE,RU
ed3e1db5-e9ac-4606-8264-4c4b32a716ab,DZuE2fQJhMg,Маньяк из Кожемяк. Мужское / Женское. Выпуск от 07.12.2020,2020-12-08,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-12-08,495332,4139,1127,2763,FALSE,RU
90f82998-126c-4ad2-860c-c0cf73fa99ab,GAlzLtqTnM8,Вы - недееспособны! Мужское / Женское. Выпуск от 19.03.2021,2021-03-19,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-20,539773,4510,629,2753,FALSE,RU
d9495c57-06f1-487b-9d8d-28929e787c6a,xfa49HJwPFA,Твой сын - мой сын. Твоя жена - моя жена. Мужское / Женское. Выпуск от 27.01.2021,2021-01-27,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-01-28,679106,3807,666,2752,FALSE,RU
eec1d3e5-0fab-4115-9b99-c44e16de4492,mIeey7mPlVk,Karunakar Sugguna Disscussion on Honey Johnson Arrest With Pastor John Babu | Shiva Shakthi Live,2021-08-23,UCQBk4YdloSK2XZEGHsctUlg,SHIVA SHAKTHI,29,Nonprofits & Activism,2021-08-24,62989,5300,340,2746,FALSE,IN
28b05ec9-f2aa-4c74-87a4-b54e2ffe6fc8,vty-zRoDvkc,Нагулялась? Мужское / Женское. Выпуск от 11.06.2021,2021-06-11,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-06-13,813740,4382,747,2746,FALSE,RU
b193df40-d081-4a66-a490-b132a057bead,C02GCe5_bDk,Global Citizen VAX Live - Extended Concert Only on YouTube,2021-05-09,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,29,Nonprofits & Activism,2021-05-13,1203982,39467,3200,2738,FALSE,CA
205b679c-55bc-446c-98b5-a88b87ca9a63,C02GCe5_bDk,Global Citizen VAX Live - Extended Concert Only on YouTube,2021-05-09,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,29,Nonprofits & Activism,2021-05-13,1203982,39467,3200,2738,FALSE,US
569c958a-2743-4c0a-b9d6-976f27a24066,MaZsPh6uyWg,Fast Times At Ridgemont High | Virtual Table Read for CORE,2020-09-18,UCLKeNNZBAsSyN3n1SHYGDnw,CORE,29,Nonprofits & Activism,2020-09-21,2139440,26583,474,2738,FALSE,CA
b2faaf58-9b76-4fbf-af50-ce33deb2fb67,H4EfQkL_Vvk,Незащищенное детство. Александрия. Мужское / Женское. Выпуск от 01.06.2021,2021-06-01,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-06-04,1096580,6524,723,2737,FALSE,RU
a7c68bc6-9adb-4ccc-9c7a-34f9631ca6a1,MaZsPh6uyWg,Fast Times At Ridgemont High | Virtual Table Read for CORE,2020-09-18,UCLKeNNZBAsSyN3n1SHYGDnw,CORE,29,Nonprofits & Activism,2020-09-21,2139440,26578,473,2736,FALSE,US
0cd7fe2d-5d92-472f-8463-4ff64914e79c,R16YxCaa1bE,ЧТО ТАКОЕ DEXP?,2020-10-17,UCw-NeLZsmZL1ZL04TMaPaHA,marazm,29,Nonprofits & Activism,2020-10-18,215040,21786,627,2735,FALSE,RU
e4cb30fc-01a3-4994-a0b3-53b0b5a3e9d5,cTJehyOQW6A,"Николай Цискаридзе: «Я из тех людей, кто скажет правду» #ещенепознер",2021-02-04,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2021-02-05,271968,15519,554,2730,FALSE,RU
0e4e01bd-359f-43f8-8cbb-bdf77af51847,U3MmHkpUPOg,Нелюбимая дочь. Мужское / Женское. Выпуск от 02.02.2021,2021-02-02,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-02-04,1028335,4892,903,2728,FALSE,RU
13c179f3-ea1e-43bb-95b8-fa53bd4697e2,wVXRiTnJSd8,Татьяна Черниговская: «Апокалипсис сегодня» #ещенепознер,2021-04-08,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2021-04-10,303781,11889,309,2727,FALSE,RU
9347ac92-46bb-4813-b747-c29aedf9e568,N6_9JK-lZwI,Падчерица на закуску. Мужское / Женское. Выпуск от 18.01.2022,2022-01-18,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2022-01-20,1125687,7981,0,2722,FALSE,RU
5f444655-9a05-45bf-9819-f992f1396747,FlkF7OxT52U,Тебе здесь не место. Мужское / Женское. Выпуск от 04.03.2021,2021-03-04,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-06,1026096,4565,744,2715,FALSE,RU
86a50a52-715f-49ce-a45f-5fc624a0f17a,X1fN-P4JeZ0,Всё что вы хотели знать!,2021-07-03,UCjCEvp2DMk-vdupI1dnjqCA,ДОРОЖЕ ДЕНЕГ,29,Nonprofits & Activism,2021-07-05,319413,36014,1045,2714,FALSE,RU
3abe9daa-2c03-4ea0-be4e-4178fed48df5,lu0cV4Ajz08,Безнадежные. Мужское / Женское. Выпуск от 29.09.2021,2021-09-29,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-10-01,923418,5790,768,2709,FALSE,RU
5674b657-e614-47b7-a9ed-bcb4403e2740,y0GhPY7NsEQ,Как говорит Ксюша. Мужское / Женское. Выпуск от 21.12.2021,2021-12-21,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-12-22,837599,6095,0,2704,FALSE,RU
883ee491-7a2d-4005-9858-f7b86f7a4bb1,I38A_Xq7DTQ,Решится Зюганов или не решится,2021-09-25,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-09-26,126485,14551,240,2702,FALSE,RU
9a3faf30-a31a-4ad5-b2d8-380145dc412a,vgM743IpFqw,Дело Платошкина: Средневековое Правосудие,2021-03-22,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-03-23,77637,15119,100,2700,FALSE,RU
2d67c871-fae0-42e3-9baa-8a9b9b7e7793,R_typI-_qf4,ТАЖИКТЕР 14 АДАМДЫ БИР ЖЕРДЕ КАМАП КЫРГАН / БАТКЕНДЕГИ ЖҮРӨК СЫЗДАТКАН ӨЛҮМДҮН ЖАҢЫ ВЕРСИЯСЫ ВИДЕОДО,2021-05-05,UCChd6d_O2SxlQa-spP-5C7Q,Адыл Акжол уулу,29,Nonprofits & Activism,2021-05-06,201919,4516,254,2699,FALSE,RU
d8f929fb-1940-4b04-bbac-7b86daefb68b,ot3-6iq_2Pk,Все хотят убить Марину. Мужское / Женское. Выпуск от 24.02.2021,2021-02-24,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-02-25,669200,3736,592,2695,FALSE,RU
df3d42f0-33db-4986-9c2b-b5192d8bb85a,yDQsRxVweZw,Выпьем за Яна! Мужское / Женское. Выпуск от 20.04.2021,2021-04-20,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-04-21,840992,5286,711,2685,FALSE,RU
a8af9f51-1446-494f-b922-fb93b068bec8,GFhEU6QqwWw,Путана и мама. Мужское / Женское. Выпуск от 24.02.2021,2021-02-24,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-02-26,1384281,7798,806,2683,FALSE,RU
6ad39805-ff4a-4676-af57-660e9df8766a,4a1dqDzLTJ4,Деньги не пахнут. Мужское / Женское. Выпуск от 24.11.2021,2021-11-24,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-11-25,745621,6153,701,2682,FALSE,RU
64360464-43f2-4955-8c5e-aa46013277dd,OyisQpWTMXk,Маргарита Симоньян. Право знать! 12.09.2020,2020-09-12,UCw5pE2GElcHeErKVyF76jjg,TV Center,29,Nonprofits & Activism,2020-09-14,203581,4900,3323,2681,FALSE,RU
98baa8c7-4d71-4d9a-9fbb-9be13113eb82,CUx4LQt8fUY,ОБЗОР НА РЕСТОРАН МОРГЕНШТЕРНА,2021-04-04,UCw-NeLZsmZL1ZL04TMaPaHA,marazm,29,Nonprofits & Activism,2021-04-04,304839,35922,501,2680,FALSE,RU
f30b3aff-8f4c-46a4-9b2d-40c493dbb0e2,Dn9mVdzH4KA,Четыре квадратных метра. Мужское / Женское. Выпуск от 11.11.2021,2021-11-11,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-11-13,994156,6750,808,2679,FALSE,RU
1cdeec43-b46f-4951-83b9-5511901d868d,ngudhsXJQRQ,Деньги или жизнь? Мужское / Женское. Выпуск от 07.04.2021,2021-04-07,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-04-09,924620,4912,656,2677,FALSE,RU
79e9f617-27f5-4186-ba5b-772e383d5700,y3rxeejy8_U,"Эй, моряк, ты слишком долго плавал. Мужское / Женское. Выпуск от 28.05.2021",2021-05-28,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-05-31,1002608,5655,789,2673,FALSE,RU
62cd69dd-290a-47d4-80d3-91694231e746,IjNziOwj4fk,Брат по переписке. Мужское / Женское. Выпуск от 23.11.2021,2021-11-23,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-11-25,1313813,9338,1125,2671,FALSE,RU
beae0876-7bb4-4c0c-83c8-dd7d1dafb7aa,2MCwkW-7Gq8,Дядя Яша помог. Мужское / Женское. Выпуск от 17.05.2021,2021-05-17,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-05-18,947541,6231,918,2671,FALSE,RU
89ae59c2-628f-4fe6-95c6-ada7bcb520e3,C3JlThXzCg4,Пенкин на тропе войны. Мужское / Женское. Выпуск от 02.12.2021,2021-12-02,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-12-03,679001,5015,574,2666,FALSE,RU
82067b21-2429-4a55-bf89-c719a6b70514,nGJGnXkWJ20,It Counts,2020-10-21,UCuQ9PbS08dQJNWfwjQE-Fnw,Annie LeBlanc,29,Nonprofits & Activism,2020-10-26,402483,37758,525,2657,FALSE,US
c6483fcd-20d5-4f3a-b3a6-7c88fcdabcea,6I5WapDISKg,Сенсация! Экспертиза роликов Платошкина в прямом эфире.,2020-11-17,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2020-11-18,112722,20783,129,2656,FALSE,RU
ae9ac4c8-cc24-4b7a-8d12-1363fed60699,y3rxeejy8_U,"Эй, моряк, ты слишком долго плавал. Мужское / Женское. Выпуск от 28.05.2021",2021-05-28,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-05-30,900018,5309,731,2656,FALSE,RU
1a2933c5-4abd-430f-a5c1-70f7efcf40a6,nGJGnXkWJ20,It Counts,2020-10-21,UCuQ9PbS08dQJNWfwjQE-Fnw,Annie LeBlanc,29,Nonprofits & Activism,2020-10-26,402483,37760,525,2655,FALSE,CA
c0c6eff5-7a15-4d79-aee2-f9398f57724c,nGJGnXkWJ20,It Counts,2020-10-21,UCuQ9PbS08dQJNWfwjQE-Fnw,Annie LeBlanc,29,Nonprofits & Activism,2020-10-26,402483,37759,525,2655,FALSE,GB
3872ce96-86b3-46cf-806a-77863d1494e9,C02GCe5_bDk,Global Citizen VAX Live - Extended Concert Only on YouTube,2021-05-09,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,29,Nonprofits & Activism,2021-05-12,1177457,39158,3140,2654,FALSE,US
f0dd5f9c-dc91-4b04-b7a0-2065064bef6d,C02GCe5_bDk,Global Citizen VAX Live - Extended Concert Only on YouTube,2021-05-09,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,29,Nonprofits & Activism,2021-05-12,1177546,39159,3140,2654,FALSE,CA
283e31d8-7294-47a2-9945-6dc0cfe6740c,4NuYOK6EcA4,Лукашенко не хочет уходить - Беларусь восстала! Выборы и протесты в Белоруссии - как это было.,2020-08-10,UCwxkg8SN6OHONwcJQb-O4WQ,Острый Угол,29,Nonprofits & Activism,2020-08-12,450148,21675,1126,2641,FALSE,RU
1e6ad094-e27d-41eb-b1b5-ba6946556512,M_ZNdzmlT6Y,ЛЕОНАРДО ДАЙ ВИНЧИК - БОТ ДЛЯ МАЛОЛЕТОК,2021-04-19,UCw-NeLZsmZL1ZL04TMaPaHA,marazm,29,Nonprofits & Activism,2021-04-19,270697,38238,455,2638,FALSE,RU
3c27b8fc-78f0-4b9f-9c88-d1aecab33c2c,LFsnyffqQY0,"ЖЕТИМСИҢ деп туугандары үйдөн кууса, ҮЙҮҢ жок деп аялы 4 баласы менен таштаган Тел 0773 25 79 79",2020-08-14,UCChd6d_O2SxlQa-spP-5C7Q,Адыл Акжол уулу,29,Nonprofits & Activism,2020-08-15,149551,5323,156,2627,FALSE,RU
d3d8627d-8fcb-42c8-b762-12bad6910ed6,18DUtaW4aSs,Нет прощения маме. Мужское / Женское. Выпуск от 11.03.2021,2021-03-11,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-13,1174069,6925,1054,2625,FALSE,RU
035d10bd-10f0-4549-96a6-c948634c7e90,H4EfQkL_Vvk,Незащищенное детство. Александрия. Мужское / Женское. Выпуск от 01.06.2021,2021-06-01,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-06-03,987084,6156,686,2623,FALSE,RU
e716a545-ce08-4cf1-be9b-5b50971977ab,Fee1TZat_10,ШКОЛЬНЫЕ ПОНТОРЕЗЫ,2021-12-21,UCw-NeLZsmZL1ZL04TMaPaHA,marazm,29,Nonprofits & Activism,2021-12-22,388645,45485,0,2617,FALSE,RU
4f8d7580-51e8-4f59-a5f9-3f192ca23f8d,nzZEZYEbEEY,УГАРНЫЕ КЛИЕНТЫ СБЕРБАНКА,2021-11-15,UCw-NeLZsmZL1ZL04TMaPaHA,marazm,29,Nonprofits & Activism,2021-11-16,377925,53771,747,2612,FALSE,RU
ca18d654-681e-4077-9eb7-12360d223e3b,sv_lxELUY64,Дети-собутыльники. Мужское / Женское. Выпуск от 10.03.2021,2021-03-10,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-11,951850,6966,828,2610,FALSE,RU
c998fa2f-00f8-405c-83fa-d186c92b382a,avaNsPhu5HA,Пропавшая без вести. Мужское / Женское. Выпуск от 01.11.2021,2021-11-01,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-11-03,1167035,9582,905,2604,FALSE,RU
ae4169b9-a06a-4833-8643-4754a34814ab,OPfqj2wpX2c,Навальный не сдается. Отключение России от SWIFT. Роман Анин. Люди за Навального.,2021-04-12,UCwxkg8SN6OHONwcJQb-O4WQ,Острый Угол,29,Nonprofits & Activism,2021-04-13,286111,19310,747,2600,FALSE,RU
c4a8935e-819a-4acc-8ca8-44a9cffa8050,zC5RcEsaJ-k,Сердцу не прикажешь. Мужское / Женское. Выпуск от 18.03.2021,2021-03-18,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-19,729046,4431,737,2597,FALSE,RU
263cda11-6bf3-4897-853f-3c9d7e3326b9,0uLE0eelqKA,The Southampton Tour: Sutrula Payanam | WTC Final Build Up | VLog | R Ashwin,2021-06-12,UCYbge2419-UBBDyv6frJ3jA,Ashwin,29,Nonprofits & Activism,2021-06-15,474703,33470,313,2597,FALSE,IN
12fe1cfc-4703-4804-9402-f935a161e9d0,V197PkA9wRA,ОТЕЦ АНДРЕЙ ТКАЧЕВ: ВАКЦИНИРОВАТЬСЯ ИЛИ НЕТ? ЧТО ЭТО - СПАСЕНИЕ ИЛИ ЭКСПЕРИМЕНТ НАД НАМИ?,2021-07-31,UCIdqR5-mrDDxSKb_15c6E7g,Телеканал СПАС,29,Nonprofits & Activism,2021-08-02,176104,7038,498,2594,FALSE,RU
367f64c9-9041-4235-abc7-d0cc7c10f744,nezotEpgZP0,Записка матери. Мужское / Женское. Выпуск от 19.04.2021,2021-04-19,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-04-20,802012,5276,797,2591,FALSE,RU
bad13979-0512-4063-84dd-d558edc9c9bd,C02GCe5_bDk,Global Citizen VAX Live - Extended Concert Only on YouTube,2021-05-09,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,29,Nonprofits & Activism,2021-05-11,1152287,38930,3077,2586,FALSE,CA
c0e53526-75bb-4c05-8e5a-be0c81990e8b,C02GCe5_bDk,Global Citizen VAX Live - Extended Concert Only on YouTube,2021-05-09,UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,29,Nonprofits & Activism,2021-05-11,1152287,38930,3077,2586,FALSE,US
3a7c4202-f12b-4f2e-bd4b-4c0e60a00e56,QvXxaXLkyGQ,Два сапога пара. Мужское / Женское. Выпуск от 20.05.2021,2021-05-20,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-05-22,1363868,6953,939,2583,FALSE,RU
48264558-423c-4d71-afd4-71edeaa0aac1,JbkoD-_L3zM,Схождение Благодатного огня. Прямая трансляция из Иерусалима,2021-05-01,UCsA_vkmuyIRlYYXeJueyIJQ,НТВ,29,Nonprofits & Activism,2021-05-02,676336,16549,688,2581,FALSE,RU
51abd1d2-c480-426e-abe4-52e6256fd679,oG-v5NMSiHQ,Дело пaлaча Турбовского. Новости сталинских репрессий #7,2021-05-10,UC3VDbjQ1hnY4zSRHgAfAK-A,Плохой сигнал,29,Nonprofits & Activism,2021-05-12,100031,17795,209,2579,FALSE,RU
fc553aa0-35e8-4df0-b59d-6e5e49423c08,QxG3bDTsFZY,18 мне уже. Мужское / Женское. Выпуск от 02.03.2021,2021-03-02,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-03,520688,3060,998,2578,FALSE,RU
b0098f40-cc33-4f5d-b925-ffe8c357f746,PF2R2u-8Kpw,Игорь Растеряев: «Катастрофа русской жизни» #ещенепознер,2021-11-18,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2021-11-20,170900,14552,328,2576,FALSE,RU
6cc16a5a-4992-4661-9eda-28ee0a15c64a,WOL_5VaI54s,Запой Шредингера. Мужское / Женское. Выпуск от 07.06.2021,2021-06-07,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-06-10,1263935,6871,966,2569,FALSE,RU
377b3f41-a839-4172-a9b4-779a60a08a54,iUVcOMSPCfU,Юлия Навальная встретилась с мужем. Обыски у DOXA. Суд и последнее слово Любови Соболь,2021-04-14,UCwxkg8SN6OHONwcJQb-O4WQ,Острый Угол,29,Nonprofits & Activism,2021-04-15,255241,19845,630,2566,FALSE,RU
63233d9b-e22c-4e82-89c2-8a2dd0dd159a,-8xT0uB0yII,"Ни себе, ни мужу. Мужское / Женское. Выпуск от 28.01.2021",2021-01-28,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-01-29,638346,3960,611,2564,FALSE,RU
64579657-b4b5-4037-86e0-60db5425ee8a,nGJGnXkWJ20,It Counts,2020-10-21,UCuQ9PbS08dQJNWfwjQE-Fnw,Annie LeBlanc,29,Nonprofits & Activism,2020-10-25,350425,34339,502,2558,FALSE,CA
876fc3bc-7b83-4b49-9ad3-764156e65ab9,nGJGnXkWJ20,It Counts,2020-10-21,UCuQ9PbS08dQJNWfwjQE-Fnw,Annie LeBlanc,29,Nonprofits & Activism,2020-10-25,350297,34339,502,2558,FALSE,GB
896bc40d-86ea-4958-91ea-0c4bd47aeb54,nGJGnXkWJ20,It Counts,2020-10-21,UCuQ9PbS08dQJNWfwjQE-Fnw,Annie LeBlanc,29,Nonprofits & Activism,2020-10-25,350297,34339,502,2558,FALSE,US
75c0e19b-79f4-4a65-a104-8c2e4e4253cb,9vDEww6LybY,Куда уходит Вера? Мужское / Женское. Выпуск от 08.02.2021,2021-02-08,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-02-09,683601,3977,648,2553,FALSE,RU
a4312a61-34b2-453b-bfc6-c48791c6dc33,B2UgFL12yrs,"Не лечила, вот и получила. Мужское / Женское. Выпуск от 05.04.2021",2021-04-05,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-04-06,664847,3960,697,2552,FALSE,RU
b476c6b5-0200-4ab4-82ba-4e7566b62953,WKP0uWDzojE,"Я убью жену, детей и тещу. Мужское / Женское. Выпуск от 12.01.2021",2021-01-12,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-01-14,1018551,7841,887,2548,FALSE,RU
dea1ba5a-69ff-4c71-9fec-9c6357930ea7,RfFAJdMkOUc,Каши мало ел. Мужское / Женское. Выпуск от 19.02.2021,2021-02-19,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-02-21,1202440,6636,924,2548,FALSE,RU
28fd1428-f8ca-436e-b2dc-418e17b5fb30,YTn1phRY_uE,Десять плетей для тюремных детей. Мужское / Женское. Выпуск от 21.12.2020,2020-12-21,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-12-23,947276,5438,812,2545,FALSE,RU
7a5a3bea-5547-41f9-a60a-cb486a29411e,NatAcZoApds,ПЛАТОШКИН В БАРНАУЛЕ  20 АВГУСТА  ВСТРЕЧА  ДК  СИБЭНЕРГОМАШ,2021-08-21,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-08-22,118689,14200,194,2544,FALSE,RU
c65fe8be-a6fe-4285-bc79-f6d1e0e7afb4,gVYcqd727jQ,Утро добрым не бывает. Мужское / Женское. Выпуск от 24.06.2021,2021-06-24,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-06-25,788152,5497,662,2541,FALSE,RU
e64ccfd5-d570-465a-a92a-e36e7f757d00,iFmL311hq5Y,"Утопила, как котят. Мужское / Женское. Выпуск от 12.11.2020",2020-11-12,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-11-13,612355,3788,647,2540,FALSE,RU
2dc369d5-926d-4a62-acaf-f476d47c2da0,bxTzJMea0qY,Любовь исцеляет и возвращает к жизни - Навальный рассказал о своих ощущениях после комы,2020-09-21,UCwxkg8SN6OHONwcJQb-O4WQ,Острый Угол,29,Nonprofits & Activism,2020-09-23,284064,21355,1084,2540,FALSE,RU
2a89eada-5833-4d4a-a9c0-f63805ddff6e,DsMe7tDkmO4,Богатая невеста. Мужское / Женское. Выпуск от 17.12.2021,2021-12-17,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-12-19,1137424,9466,0,2533,FALSE,RU
35469a43-2865-46e0-9f64-1e649d219d10,k2KI87fGsvc,Богато жить не запретишь. Часть 19. Мужское / Женское. Выпуск от 20.02.2021,2021-02-20,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-02-22,915410,5614,976,2531,FALSE,RU
e7451350-9116-4248-a425-a85c540e5620,K_BB1Cue0ww,Николай Платошкин и Анна Левашова  «Новости кошмарные   »,2021-09-20,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-09-21,114627,13486,172,2525,FALSE,RU
211b6260-c946-4703-ae06-c76e5bcb8639,ncA5VLin5Jc,Отпусти и забудь. Мужское / Женское. Выпуск от 19.02.2021,2021-02-19,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-02-21,1104037,7011,801,2519,FALSE,RU
f82c2f2b-001e-4f20-918c-a0cf318fc547,uh16dEwEa14,Убью за мужа. Мужское / Женское. Выпуск от 17.01.2022,2022-01-17,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2022-01-19,1277828,8834,0,2518,FALSE,RU
5696c16a-472a-49ea-b2df-54eb1b68dc01,YxB3vXkX5-Q,За последствия вакцинации никто не будет отвечать,2021-07-03,UCj5mK3LWvIKcS9hdwa-gTMQ,Интернет-газета ZonaKZ,29,Nonprofits & Activism,2021-07-04,129056,9048,398,2504,FALSE,RU
